"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","Funding Details","Funding Texts","Publisher","Document Type","Source"
"Arca B.; Duce P.; Snyder R.L.; Spano D.; Fiori M.","Arca, B. (6701388937); Duce, P. (6602546166); Snyder, R.L. (7402214190); Spano, D. (6602895066); Fiori, M. (37064351800)","6701388937; 6602546166; 7402214190; 6602895066; 37064351800","Use of numerical weather forecast and time series models for predicting reference evapotranspiration","2004","Acta Horticulturae","16","10.17660/ActaHortic.2004.664.2","https://www.scopus.com/pages/publications/84880082550?origin=resultslist","National Research Council, Institute of Biometeorology, Agroecosystem Monitoring Laboratory, Sassari, Italy; University of California, Dept. of Land, Air and Water Resources, Davis, CA, United States; University of Sassari, Dept. of Economics and Woody Plant Ecosystems, Sassari, Italy; Agrometeorological Service of Sardinia, Sassari, Italy","Arca B., National Research Council, Institute of Biometeorology, Agroecosystem Monitoring Laboratory, Sassari, Italy; Duce P., National Research Council, Institute of Biometeorology, Agroecosystem Monitoring Laboratory, Sassari, Italy; Snyder R.L., University of California, Dept. of Land, Air and Water Resources, Davis, CA, United States; Spano D., University of Sassari, Dept. of Economics and Woody Plant Ecosystems, Sassari, Italy; Fiori M., Agrometeorological Service of Sardinia, Sassari, Italy","Providing forecast of water balance components such as precipitation, evapotranspiration, deep percolation and runoff is important for water management and irrigation scheduling. Reference evapotranspiration (ETo) prediction will greatly enhance our capability to manage high-frequency irrigation systems and shallowrooted crops. Reference evapotranspiration can be calculated on daily or hourly basis using analytical models (Penman-Monteith, Penman, etc.) and meteorological forecasts from numerical weather prediction models. One can also use time series analysis of ETo and meteorological variables related to evapotranspiration process. For example, autoregressive integrated moving average (ARIMA) models and artificial neural networks (ANN) can be applied in time series modeling and forecasting. The main aims of this study were to analyze and compare the performance of the above-mentioned techniques in short-term prediction of hourly and daily ETo. Reference evapotranspiration rates were calculated using the hourly Penman- Monteith equation, weather data provided by the Agrometeorological Service of Sardinia, Italy (SAR), and weather forecasts from a limited area model (BOLAM- 2000). Both ARIMA and ANN models were developed using four years of hourly meteorological data from three meteorological stations of SAR. Models were validated using a two-year data set from the same locations. The accuracy of models was evaluated comparing the forecasts with ETo values calculated using observed weather data from SAR weather stations. The use of meteorological variables from numerical weather forecast gave better results than those obtained from ARIMA and ANN models. The Limited Area Model gave root mean squared difference values of the forecasted ETo smaller than 0.15 mm on a hourly basis and near 1.0 mm on a daily basis. However, the analysis showed a large scatter of calculated versus predicted ETo values, in particular for hourly values. The evaluation of the effect of weather forecast variables on forecast ETo accuracy showed that solar irradiance is the main parameter affecting ETo forecast. © ISHS.","ARIMA models; Artificial neural networks; Limited area model; Penman-Monteith equation; Solar radiation","","","","International Society for Horticultural Science","Conference paper","Scopus"
"Anderson W.; White V.; Finney A.","Anderson, Will (57198455537); White, Vicki (24544844200); Finney, Andrea (54910524600)","57198455537; 24544844200; 54910524600","Coping with low incomes and cold homes","2012","Energy Policy","194","10.1016/j.enpol.2012.01.002","https://www.scopus.com/pages/publications/84865595783?origin=resultslist","Centre for Sustainable Energy, Bedminster Parade, Bristol BS3 4AQ, 3 St Peter's Court, United Kingdom; Personal Finance Research Centre, School of Geographical Sciences, University of Bristol, Bristol BS8 1SS, University Road, United Kingdom","Anderson W., Centre for Sustainable Energy, Bedminster Parade, Bristol BS3 4AQ, 3 St Peter's Court, United Kingdom; White V., Centre for Sustainable Energy, Bedminster Parade, Bristol BS3 4AQ, 3 St Peter's Court, United Kingdom; Finney A., Personal Finance Research Centre, School of Geographical Sciences, University of Bristol, Bristol BS8 1SS, University Road, United Kingdom","This paper presents findings from a study of low-income households in Great Britain which explored households' strategies for coping both with limited financial resources in the winter months, when demand for domestic energy increases, and, in some cases, with cold homes. The study combined a national survey of 699 households with an income below 60 per cent of national median income with in-depth interviews with a subsample of 50 households. The primary strategy adopted by low-income households to cope with financial constraint was to reduce spending, including spending on essentials such as food and fuel, and thereby keep up with core financial commitments. While spending on food was usually reduced by cutting the range and quality of food purchased, spending on energy was usually reduced by cutting consumption. Sixty-three per cent of low-income households had cut their energy consumption in the previous winter and 47 per cent had experienced cold homes. Improvements to the thermal performance of homes reduced but did not eliminate the risk of going cold as any heating cost could be a burden to households on the lowest incomes. Householders' attitudes were central to their coping strategies, with most expressing a determination to 'get by' come what may. © 2012 Elsevier Ltd.","Coping strategies; Deprivation; Fuel poverty","United Kingdom; Energy utilization; Cold homes; Coping strategies; Deprivation; Domestic energy; Financial constraints; Financial resources; Fuel poverty; Great Britain; In-depth interviews; Thermal Performance; Winter months; coping strategy; energy efficiency; energy use; food quality; low income housing; public spending; Heating","Eaga Charitable Trust","Our thanks to the eaga Charitable Trust for funding the study and to the members of the project advisory group for their advice and support at all stages: William Baker, Brenda Boardman, Jude Cummins, Lesley Davies, Eldin Fahmy, Tony Herbert, Mervyn Kohler, David Lynch, Angela Mawle, Ross Mitchell, Jacky Pett, Helen Stockton, Claire Tyler and Damon Wingfield. Thanks also to the two reviewers for their detailed comments.  ","","Article","Scopus"
"Lin J.-D.; Kuo K.-H.; Yeh J.-C.","Lin, Jen-Dau (37054025500); Kuo, Kung-Hung (7102278879); Yeh, Jin-Ching (7201896003)","37054025500; 7102278879; 7201896003","Optimal design of a second-order fibre-optic gyroscope dynamic system","1994","Measurement Science and Technology","0","10.1088/0957-0233/5/8/014","https://www.scopus.com/pages/publications/0028483020?origin=resultslist","Inst. of Ind Educ., Nat. Chunghua Univ. of Educ., Changhua 50001, Taiwan","Lin J.-D., Inst. of Ind Educ., Nat. Chunghua Univ. of Educ., Changhua 50001, Taiwan; Kuo K.-H., Inst. of Ind Educ., Nat. Chunghua Univ. of Educ., Changhua 50001, Taiwan; Yeh J.-C., Inst. of Ind Educ., Nat. Chunghua Univ. of Educ., Changhua 50001, Taiwan","In this paper, the authors have developed a phase-domain model to analyse a nonlinear fibre-optic gyroscope system theoretically, and use it to obtain the optimally designed system with a second-order controller. From computer simulations and experimental results, one can design a fibre-optic gyroscope system with optimal performance specifications, such as steady state accuracy, percentage overshoot and rise time; ensure that the optimal second-order system is superior to the optimal first-order system in both steady state error and dynamic responses; realize a highly stable second-order fibre-optic gyroscope system with fast response and less overshooting; and optimize it without trial and error efforts.","","Computer simulation; Control system synthesis; Dynamic response; Mathematical models; Measurement errors; Nonlinear optics; Optical design; Optimal control systems; Optimization; Performance; System stability; Systems analysis; Optimal first order systems; Optimal second order systems; Overshooting; Phase lock in; Phase nulling compensation; Second order controller; Steady state error; Gyroscopes","","","","Article","Scopus"
"Elango B.","Elango, B. (6602342419)","6602342419","Using outsourcing for strategic competitiveness in small and medium-sized firms","2008","Competitiveness Review","21","10.1108/10595420810920806","https://www.scopus.com/pages/publications/84255163034?origin=resultslist","Illinois State University, Normal, IL, United States","Elango B., Illinois State University, Normal, IL, United States","Purpose – The purpose of this paper is to develop an outsourcing matrix and explains how outsourcing can be used to facilitate strategic innovation. Design/methodology/approach – The methodology used in this study is of an explanatory case study. This paper uses secondary data as well as primary data from several interviews with executives, entrepreneurs and industry experts. The combination of the two sources of data ensures a certain level of convergence and completeness in the analysis presented. Findings – The approach suggested in this paper offers small and medium-sized firms an opportunity to innovate strategically (i.e. creation of newer services and products) and potentially level the playing field with larger rivals. Originality/value – This paper offers practicing managers a framework for using outsourcing as a means to compete effectively. Importantly, compared to the outsourcing literature’s traditional focus on large firms, this paper is one of the few which takes the perspective of the small or medium sized firm. Additionally, this paper serves as a foundation for theory building and future research on the usage of outsourcing by such firms to enhance strategic competitiveness. ©Emerald Group Publishing Limited.","Competitive strategy; Outsourcing; Small to medium-sized enterprises; Strategic management","","","","Emerald Group Publishing Ltd.","Article","Scopus"
"Kim S.-K.; Jeon J.-H.; Cho C.-H.; Ahn J.-B.; Kwon S.-H.","Kim, Seul-Ki (22940757800); Jeon, Jin-Hong (56215988100); Cho, Chang-Hee (55692927900); Ahn, Jong-Bo (8578681500); Kwon, Sae-Hyuk (7402624575)","22940757800; 56215988100; 55692927900; 8578681500; 7402624575","Dynamic modeling and control of a grid-connected hybrid generation system with versatile power transfer","2008","IEEE Transactions on Industrial Electronics","421","10.1109/TIE.2007.907662","https://www.scopus.com/pages/publications/42549137910?origin=resultslist","Power Conversion and System for Renewable Energy Sources Research Group, Korea Electrotechnology Research Institute, Changwon 641-120, South Korea; Department of Electrical Engineering, Korea University, Seoul 136-701, South Korea","Kim S.-K., Power Conversion and System for Renewable Energy Sources Research Group, Korea Electrotechnology Research Institute, Changwon 641-120, South Korea; Jeon J.-H., Power Conversion and System for Renewable Energy Sources Research Group, Korea Electrotechnology Research Institute, Changwon 641-120, South Korea; Cho C.-H., Power Conversion and System for Renewable Energy Sources Research Group, Korea Electrotechnology Research Institute, Changwon 641-120, South Korea; Ahn J.-B., Power Conversion and System for Renewable Energy Sources Research Group, Korea Electrotechnology Research Institute, Changwon 641-120, South Korea; Kwon S.-H., Department of Electrical Engineering, Korea University, Seoul 136-701, South Korea","This paper presents power-control strategies of a grid-connected hybrid generation system with versatile power transfer. The hybrid system is the combination of photovoltaic (PV) array, wind turbine, and battery storage via a common dc bus. Versatile power transfer was defined as multimodes of operation, including normal operation without use of battery, power dispatching, and power averaging, which enables grid- or user-friendly operation. A supervisory control regulates power generation of the individual components so as to enable the hybrid system to operate in the proposed modes of operation. The concept and principle of the hybrid system and its control were described. A simple technique using a low-pass filter was introduced for power averaging. A modified hysteresis-control strategy was applied in the battery converter. Modeling and simulations were based on an electromagnetic-transient-analysis program. A 30-kW hybrid inverter and its control system were developed. The simulation and experimental results were presented to evaluate the dynamic performance of the hybrid system under the proposed modes of operation. © 2008 IEEE.","Dispatch operation; Dynamic modeling and control; Grid-connected hybrid system; Modified hysteresis control; Power averaging; Power-conditioning system (PCS); Supervisory control","Computer simulation; Electric batteries; Electric power generation; Hysteresis; Wind turbines; Electromagnetic-transient-analysis; Hybrid generation system; Power transfer; Power-conditioning system; Supervisory control; Electric power systems","","","","Article","Scopus"
"Bohatá M.; Mládek J.","Bohatá, Marie (6602975678); Mládek, Jan (6602087773)","6602975678; 6602087773","The development of the czech SME sector","1999","Journal of Business Venturing","57","10.1016/S0883-9026(98)00025-1","https://www.scopus.com/pages/publications/0033194107?origin=resultslist","Czech Inst. of Appl. Economics Ltd., Prague, Czech Republic; Czech Inst. of Appl. Economics Ltd., 182 00 Praha 8, Batličkova 254/3, Czech Republic","Bohatá M., Czech Inst. of Appl. Economics Ltd., Prague, Czech Republic, Czech Inst. of Appl. Economics Ltd., 182 00 Praha 8, Batličkova 254/3, Czech Republic; Mládek J., Czech Inst. of Appl. Economics Ltd., Prague, Czech Republic","Executive Summary This study examines the history of small and medium enterprises (SMEs) in the Czech Republic (Czechoslovakia): the influence of SMEs in pre-war Czechoslovakia, their gradual liquidation under the communist regime, and their influence in reestablishing a market economy in the Czech Republic/ Czechoslovakia after the Velvet Revolution of 1989. The core of the study analyzes the results of a survey of 100 Czech SMEs conducted within the framework of Phare Ace P95-2047-R. The standard conclusions of such research, excessive tax burden and problems with collateral and loan prices, were made. In addition, problems specific to Czech businesses, such as the improper functioning of legal system, weak protection of property rights and deficiencies in the state of law, as well as the shortage of qualified personnel, were found to impede the growth of Czech SMEs. © 1999 Elsevier Science Inc.","","","","","Elsevier Inc.","Article","Scopus"
"Treder J.; Matysiak B.; Nowak J.; Treder W.","Treder, J. (6602767682); Matysiak, B. (36909617300); Nowak, J. (57205397603); Treder, W. (6603364430)","6602767682; 36909617300; 57205397603; 6603364430","Evapotranspiration and potted plants water requirements as affected by environmental factors","1997","Acta Horticulturae","2","10.17660/actahortic.1997.449.33","https://www.scopus.com/pages/publications/39149122934?origin=resultslist","Research Institute of Pomology and Floriculture, 96-100 Skierniewice, Poland","Treder J., Research Institute of Pomology and Floriculture, 96-100 Skierniewice, Poland; Matysiak B., Research Institute of Pomology and Floriculture, 96-100 Skierniewice, Poland; Nowak J., Research Institute of Pomology and Floriculture, 96-100 Skierniewice, Poland; Treder W., Research Institute of Pomology and Floriculture, 96-100 Skierniewice, Poland","Measurements of evapotranspiration for Dieffenbachia and Hedera helix grown on ebb and flow benches have been carried out with survey of solar radiation and temperature in greenhouse. The correlation coeficients (r) linking evapotranspiration to temperature were high and significant for both species. The effect of solar radiation was significant only in autumn trial. Evapotranspiration for Hedera helix was about two times higher than for Dieffenbachia. © ISHS.","Dieffenbachia; Ebb and flow benches; Hedera helix; Irradiation; Temperature","Dieffenbachia; Hedera; Hedera helix","","","International Society for Horticultural Science","Conference paper","Scopus"
"Hill R.W.; Allen R.G.","Hill, R.W. (7404752709); Allen, R.G. (35551859000)","7404752709; 35551859000","Simple irrigation scheduling calendars","1996","Journal of Irrigation and Drainage Engineering - ASCE","22","10.1061/(ASCE)0733-9437(1996)122:2(107)","https://www.scopus.com/pages/publications/0030089381?origin=resultslist","Dept Biol + Irrig Eng, Utah State Univ, Logan UT 84322-4105, United States","Hill R.W., Dept Biol + Irrig Eng, Utah State Univ, Logan UT 84322-4105, United States; Allen R.G., Dept Biol + Irrig Eng, Utah State Univ, Logan UT 84322-4105, United States","Simple calendars are described that express best dates of irrigation based on long-term weather data. The calendars are intended to promote ease and ready adaptation of improved water management practices by farmers in both developed and developing countries by presenting simplified, non-technical scheduling guidance. The calendars are developed using a fairly soil-water balance-crop yield model. Once developed, the calendars require no updating and no further input by technical personnel. Calendars are developed for several planting dates, soil types and initial water contents. Developed calendars graphically show recommended irrigation occurrences expressed in days or weeks after sowing that correspond with the type of irrigation water delivery schedule utilized. The calendars are generalized as much as possible to promote widespread public usability. The graphical nature of the calendars encourages use by illiterate or semiliterate farmers. The methodology demonstrated is transferable to any site where sufficient weather data are available.","","irrigation; water management; Graphic methods; Mathematical models; Moisture; Personnel; Scheduling; Soils; Calendars; Farmers; Irrigation water delivery; Water management practices; irrigation schedule; water management; weather data; Irrigation","","","","Article","Scopus"
"Hilaire-Pérez L.; MacLeod C.; Nuvolari A.","Hilaire-Pérez, Liliane (16417050600); MacLeod, Christine (7102386442); Nuvolari, Alessandro (6506949777)","16417050600; 7102386442; 6506949777","Innovation without patents : An introduction","2013","Revue Economique","10","10.3917/reco.641.0005","https://www.scopus.com/pages/publications/84872958792?origin=resultslist","Université Paris Diderot Paris VII, 75013 Paris, 11, rue Jean-Antoine de Baïf, France; University of Bristol, School of Humanities, Bristol, bs8 itb, 11 Woodland Road, United Kingdom; Sant'Anna School of Advanced Studies, 56127 Pisa, Piazza Martiri della Libertà 33, Italy","Hilaire-Pérez L., Université Paris Diderot Paris VII, 75013 Paris, 11, rue Jean-Antoine de Baïf, France; MacLeod C., University of Bristol, School of Humanities, Bristol, bs8 itb, 11 Woodland Road, United Kingdom; Nuvolari A., Sant'Anna School of Advanced Studies, 56127 Pisa, Piazza Martiri della Libertà 33, Italy","[No abstract available]","","","","","","Review","Scopus"
"Carrillo C.; Feijóo A.; Cidrás J.","Carrillo, C. (7006713401); Feijóo, A. (6602563842); Cidrás, J. (6602000039)","7006713401; 6602563842; 6602000039","Comparative study of flywheel systems in an isolated wind plant","2009","Renewable Energy","36","10.1016/j.renene.2008.06.003","https://www.scopus.com/pages/publications/54149108940?origin=resultslist","Departamento de Enxeñería Eléctrica, Universidade de Vigo, ETSEI, Vigo, Campus de Lagoas-Marcosende, Spain","Carrillo C., Departamento de Enxeñería Eléctrica, Universidade de Vigo, ETSEI, Vigo, Campus de Lagoas-Marcosende, Spain; Feijóo A., Departamento de Enxeñería Eléctrica, Universidade de Vigo, ETSEI, Vigo, Campus de Lagoas-Marcosende, Spain; Cidrás J., Departamento de Enxeñería Eléctrica, Universidade de Vigo, ETSEI, Vigo, Campus de Lagoas-Marcosende, Spain","Flywheels can be used as storage elements in islanded power systems and, as a special case, in isolated wind plants, especially those running at almost constant speed and included as a component in diesel groups. Nowadays, systems with variable speed are under development, so the amount of available energy in the flywheel is highly increased. In this paper, a variable speed flywheel based on hydrostatic transmission (HT) is presented. A comparison between an almost constant speed flywheel, a variable speed one based on a power electronic converter, and the proposed system is made by means of simulations in order to evaluate the behaviour of this configuration. © 2008 Elsevier Ltd. All rights reserved.","Flywheels; Mechanical energy storage; Wind power generation","Diesel power plants; Electric energy storage; Electric power generation; Electric power systems; Hydrostatic pressure; Power plants; Renewable energy resources; Rotors; Speed; Wheels; Wind power; comparative study; power generation; power plant; storage; wind power; wind velocity; Available energies; Comparative studies; Constant speeds; Electronic converters; Flywheel systems; Hydrostatic transmissions; Mechanical energy storage; Power systems; Storage elements; Variable speeds; Wind power generation; Flywheels","","","","Article","Scopus"
"Schwartzman M.; Zur B.","Schwartzman, M. (7005674704); Zur, B. (6601973008)","7005674704; 6601973008","Emitter spacing and geometry of wetted soil volume","1986","Journal of Irrigation and Drainage Engineering","153","10.1061/(ASCE)0733-9437(1986)112:3(242)","https://www.scopus.com/pages/publications/0022924639?origin=resultslist","Agr. Engrg. Dept, Technion, Haifa, Israel","Schwartzman M., Agr. Engrg. Dept, Technion, Haifa, Israel; Zur B., Agr. Engrg. Dept, Technion, Haifa, Israel","A method for determining width and depth of the wetted soil volume under an emitter is described. The proposed method is tested using computed and experimental results from a plane flow model. A procedure for computing optimal emitter spacing based on the geometry of the wetted soil volume and on the cost of the lateral is demonstrated using computed results from a cylindrical flow model. © ASCE.","","FLOW OF WATER - Analysis; SOILS - Moisture; EMITTER SPACING; WETTED SOIL VOLUME; IRRIGATION","","","","Article","Scopus"
"Xiang C.; Li L.; Jin S.; Zhang B.; Qian H.; Tong G.","Xiang, Chen (35280943200); Li, Liangchao (55585006800); Jin, Suyong (35847638400); Zhang, Baiqun (35847846700); Qian, Haisheng (8300305300); Tong, Guoxiu (23981550200)","35280943200; 55585006800; 35847638400; 35847846700; 8300305300; 23981550200","Expanded graphite/polyaniline electrical conducting composites: Synthesis, conductive and dielectric properties","2010","Materials Letters","29","10.1016/j.matlet.2010.03.018","https://www.scopus.com/pages/publications/77950518273?origin=resultslist","Zhejiang Key Laboratory for Reactive Chemistry on Solid Surface, Zhejiang Normal University, Jinhua, 321004, China","Xiang C., Zhejiang Key Laboratory for Reactive Chemistry on Solid Surface, Zhejiang Normal University, Jinhua, 321004, China; Li L., Zhejiang Key Laboratory for Reactive Chemistry on Solid Surface, Zhejiang Normal University, Jinhua, 321004, China; Jin S., Zhejiang Key Laboratory for Reactive Chemistry on Solid Surface, Zhejiang Normal University, Jinhua, 321004, China; Zhang B., Zhejiang Key Laboratory for Reactive Chemistry on Solid Surface, Zhejiang Normal University, Jinhua, 321004, China; Qian H., Zhejiang Key Laboratory for Reactive Chemistry on Solid Surface, Zhejiang Normal University, Jinhua, 321004, China; Tong G., Zhejiang Key Laboratory for Reactive Chemistry on Solid Surface, Zhejiang Normal University, Jinhua, 321004, China","Expanded graphite/polyaniline electrical conducting composites were prepared by emulsion polymerization of aniline in the presence of expanded graphite. The phase composition and morphology of the composites were characterized by X-ray diffractometer and scanning electron microscopy, respectively. The electrical conductivities were measured by a four-probe resistivity instrument. The dielectric loss factor was performed on an impedance/material analyzer. The electrical conductivities of the composites were enhanced dramatically to 298.51 S cm- 1 compared to polyaniline. The composites also showed excellent dielectric loss behavior in the frequency range from 1 MHz to 3 GHz, and the maximum of the dielectric loss factor approximated to 15,000. © 2010 Elsevier B.V. All rights reserved.","Composite materials; Electrical properties; Graphite; Semiconductors","Composite materials; Composite micromechanics; Dielectric devices; Dielectric losses; Electric conductance; Electric conductivity; Electric insulation testing; Emulsification; Emulsion polymerization; Graphite; Materials properties; Polyaniline; Scanning electron microscopy; X ray diffraction; Conducting composites; Dielectric loss factors; Electrical conductivity; Electrical properties; Electrical property; Expanded graphite; Four-probe; Frequency ranges; X ray diffractometers; Dielectric properties of solids","Natural Science Foundation of Zhejiang Province, ZJNSF, (Y4080417); Natural Science Foundation of Zhejiang Province, ZJNSF","This work was supported by the Natural Science Foundation of Zhejiang Province ( Y4080417 ).","","Article","Scopus"
"Abrahamsen P.; Hansen S.","Abrahamsen, Per (6701794543); Hansen, Søren (55435365800)","6701794543; 55435365800","Daisy: An open soil-crop-atmosphere system model","2000","Environmental Modelling and Software","322","10.1016/S1364-8152(00)00003-7","https://www.scopus.com/pages/publications/0034129843?origin=resultslist","The Roy. Vet. and Agric. University, Dept. Agric. Sci., Lab. A., Taastrup, Denmark","Abrahamsen P., The Roy. Vet. and Agric. University, Dept. Agric. Sci., Lab. A., Taastrup, Denmark; Hansen S., The Roy. Vet. and Agric. University, Dept. Agric. Sci., Lab. A., Taastrup, Denmark","Daisy is a well tested dynamic model for simulation of water and nitrogen dynamics and crop growth in agro-ecosystems. The model aims at simulating water balance, nitrogen balance and losses, development in soil organic matter and crop growth and production in crop rotations under alternate management strategies. The software, which recently was rewritten, has been carefully designed to facilitate interaction with other models, either by replacing individual Daisy processes or by using Daisy as a part of a larger system, thus making Daisy an open software system. (C) 2000 Elsevier Science Ltd.; Daisy is a well tested dynamic model for simulation of water and nitrogen dynamics and crop growth in agro-ecosystems. The model aims at simulating water balance, nitrogen balance and losses, development in soil organic matter and crop growth and production in crop rotations under alternate management strategies. The software, which recently was rewritten, has been carefully designed to facilitate interaction with other models, either by replacing individual Daisy processes or by using Daisy as a part of a larger system, thus making Daisy an open software system.","Agricultural modelling; Distributed modelling; Implementation of alternative models; Nitrogen dynamics; Open software system; Soil water dynamics","Agronomy; Computer simulation; Cultivation; Ecosystems; Nitrogen fertilizers; Open systems; Soils; Water distribution systems; hydrological cycle; methodology; modeling; nitrogen; Agricultural modelling; Agro ecosystems; Nitrogen dynamics; Open software system; Software Package Daisy; Soil crop atmosphere system model; Soil water dynamics; Software engineering","","","Elsevier Science Ltd","Article","Scopus"
"Slobbe D.C.; Klees R.; Verlaan M.; Dorst L.L.; Gerritsen H.","Slobbe, D.C. (24823598500); Klees, R. (6701397781); Verlaan, M. (6701490200); Dorst, L.L. (15043884500); Gerritsen, H. (7007089585)","24823598500; 6701397781; 6701490200; 15043884500; 7007089585","Lowest Astronomical Tide in the North Sea Derived from a Vertically Referenced Shallow Water Model, and an Assessment of its Suggested Sense of Safety","2013","Marine Geodesy","17","10.1080/01490419.2012.743493","https://www.scopus.com/pages/publications/84875337476?origin=resultslist","Delft University of Technology, 2600 GA, Delft, P.O. Box 5048, Netherlands; Deltares, Delft, Netherlands; Hydrographic Service of the Royal Netherlands Navy, The Hague, Netherlands","Slobbe D.C., Delft University of Technology, 2600 GA, Delft, P.O. Box 5048, Netherlands; Klees R., Delft University of Technology, 2600 GA, Delft, P.O. Box 5048, Netherlands; Verlaan M., Deltares, Delft, Netherlands; Dorst L.L., Hydrographic Service of the Royal Netherlands Navy, The Hague, Netherlands; Gerritsen H., Deltares, Delft, Netherlands","Water level reduction with global navigation satellite systems in bathymetric surveying requires knowledge of the ellipsoidal heights of lowest astronomical tide (LAT). The traditional approach uses tidal water levels of an ocean tide model, which are subtracted from mean sea level (MSL). This approach has two major drawbacks: the modeled water levels refer to an equipotential surface, which differs from MSL, and MSL may not be known close to the coast. Here, we propose to model LAT directly relative to an equipotential surface (geoid). This is conceptually consistent with the flow equations and allows the inclusion of temporal MSL variations into the LAT definition. Numerical experiments for the North Sea show that significant differences between the traditional and the pursued approach exist if average monthly variations in MSL are included. A validation of the modeled LAT using tide gauge records reveals systematic errors, which we attribute to both the model and the tidal analysis procedure. We also show that the probability that water levels drop below LAT is high, with maximum frequency of once per week in the eastern North Sea. Therefore, we propose to reconsider the deterministic concept of LAT by a probabilistic chart datum concept, and we quantified the differences between them. © 2013 Copyright Taylor and Francis Group, LLC.","Chart datum; ellipsoidally referenced surveying (ERS); geoid; low water level; lowest astronomical tide; mean sea level","Atlantic Ocean; North Sea; bathymetric survey; geoid; modeling; ocean tide; sea level; shallow water; tide gauge; water level","Bringing Land and Sea Together; NCG; Netherlands Geodetic Commission","The authors gratefully acknowledge funding from the Interreg IVB North Sea Region Programme, project “Bringing Land and Sea Together” (BLAST), and the Netherlands Geodetic Commission (NCG). In addition the authors gratefully acknowledge the support of the Proudman Oceanographic Laboratory (POL) for providing the results of the Atlantic-European North West Shelf-Ocean Physics Hindcast to the community and their help in answering some questions. Tide gauge data were kindly provided by the Vlaamse Hydrografie, Agentschap voor Maritieme Dienstverlening en Kust, Afdeling Kust, Belgium; Danish Coastal Authority; Danish Meteorological Institute; Danish Maritime Safety Administration; Service Hydrographique et Océanographique de la Marine, France; Bun-desamt für Seeschifffahrt und Hydrographie, Germany; Marine Institute, Ireland; Rijks-waterstaat, Netherlands; Norwegian Hydrographic Service; Swedish Meteorological and Hydrological Institute; and U.K. National Tidal and Sea Level Facility (NTSLF) hosted by POL. We also acknowledge the valuable comments of two anonymous reviewers.","","Article","Scopus"
"","","","Global sources of local pollution: An assessment of long-range transport of key air pollutants to and from the United States","2010","Global Sources of Local Pollution: An Assessment of Long-Range Transport of Key Air Pollutants to and from the United States","21","10.17226/12743","https://www.scopus.com/pages/publications/85024096736?origin=resultslist","","","Recent advances in air pollution monitoring and modeling capabilities have made it possible to show that air pollution can be transported long distances and that adverse impacts of emitted pollutants cannot be confined to one country or even one continent. Pollutants from traffic, cooking stoves, and factories emitted half a world away can make the air we inhale today more hazardous for our health. The relative importance of this ""imported"" pollution is likely to increase, as emissions in developing countries grow, and air quality standards in industrial countries are tightened. Global Sources of Local Pollution examines the impact of the long-range transport of four key air pollutants (ozone, particulate matter, mercury, and persistent organic pollutants) on air quality and pollutant deposition in the United States. It also explores the environmental impacts of U.S. emissions on other parts of the world. The book recommends that the United States work with the international community to develop an integrated system for determining pollution sources and impacts and to design effective response strategies. This book will be useful to international, federal, state, and local policy makers responsible for understanding and managing air pollution and its impacts on human health and well-being. © 2010 by the National Academy of Sciences. All rights reserved.","","","","","National Academies Press","Book","Scopus"
"Ghosh S.; Pipattanasomporn M.; Rahman S.","Ghosh, S. (57199380770); Pipattanasomporn, M. (6505891222); Rahman, S. (57194406794)","57199380770; 6505891222; 57194406794","Technology deployment status of U.S. smart Grid projects - Electric distribution systems","2013","2013 IEEE PES Innovative Smart Grid Technologies Conference, ISGT 2013","5","10.1109/ISGT.2013.6497867","https://www.scopus.com/pages/publications/84876913838?origin=resultslist","Virginia Tech - Advanced Research Institute, Arlington, VA 22203, United States","Ghosh S., Virginia Tech - Advanced Research Institute, Arlington, VA 22203, United States; Pipattanasomporn M., Virginia Tech - Advanced Research Institute, Arlington, VA 22203, United States; Rahman S., Virginia Tech - Advanced Research Institute, Arlington, VA 22203, United States","Upgrade of electric distribution networks is vital for unified modernization of the grid. To fulfill this prerequisite and contribute to the overall development of the smart grid, the U.S. government awarded up to 50% federal grants to 57 Electric Distribution Systems (EDS) projects in the Smart Grid Investment Grant (SGIG) program under the 2009 American Recovery and Reinvestment Act (ARRA). This paper presents a quantitative study of the technology deployment status of these projects. In this paper, EDS projects are classified in four groups based on the number of substations in their respective service territories. Numeric comparison is provided depending on the portion of the distribution systems that has been modernized with distribution automation (DA), SCADA, and based on number of DA devices installed. Finally, projects with the highest progress (in 2009-2012) are identified based on these analyses. © 2013 IEEE.","deployment status and electric distribution systems; Distribution automation; smart grid","Electric power distribution; Distribution automation; Distribution systems; Electric distribution systems; Federal grants; Four-group; Quantitative study; Smart grid; Technology deployment; Smart power grids","","","","Conference paper","Scopus"
