"Authors","Author full names","Author(s) ID","Title","Year","Source title","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","Funding Details","Funding Texts","Publisher","Document Type","Source"
"Giraldez J.; Emmanuel M.; Hoke A.; Suryanarayanan S.","Giraldez, Julieta (25932004200); Emmanuel, Michael (57190834544); Hoke, Andy (53984186800); Suryanarayanan, Siddharth (21834657200)","25932004200; 57190834544; 53984186800; 21834657200","Impacts of Voltage-based Grid Support Functions on Energy Production of PV Customers","2019","IEEE Power and Energy Society General Meeting","11","10.1109/PESGM40551.2019.8973469","https://www.scopus.com/pages/publications/85079054762?origin=resultslist","National Renewable Energy Laboratory, Golden, CO, United States; Colorado State University Fort, Collins, CO, United States","Giraldez J., National Renewable Energy Laboratory, Golden, CO, United States; Emmanuel M., National Renewable Energy Laboratory, Golden, CO, United States; Hoke A., National Renewable Energy Laboratory, Golden, CO, United States; Suryanarayanan S., Colorado State University Fort, Collins, CO, United States","This paper presents the impact of inverter grid-support functions (GSFs) on photovoltaic (PV) customer energy production on a real distribution feeder in Oahu, HI. These autonomous GSFs based on local voltage measurements are good alternatives to increase PV hosting capacity. However, these functions can result in PV energy curtailment to the customer, and this study addresses the concerns about the impact of inverter GSFs through detailed quasi-static time series (QSTS) simulations. It proposes four metrics: maximum and average GSF curtailment, average increased generation and average net generation change, to assess the impact of a given control on PV systems located on customer sites. It was found that curtailment of PV production is negligible for customers where peak voltage is within ANSI C84.1 range. A reliable relationship between curtailment and peak customer voltage is demonstrated, suggesting that peak voltage could be used as an indicator of customer curtailment. © 2019 IEEE.","active power control; advanced inverter control; Photovoltaic; reactive power control; voltage control","Electric inverters; Reactive power; Sales; Voltage control; Active power control; Energy productions; Grid supports; Hosting capacity; Inverter control; Net generations; Photovoltaic; Real distribution; Power control","National Renewable Energy Laboratory, NREL; U.S. Department of Energy, USDOE, (DE-AC36-08GO28308); U.S. Department of Energy, USDOE; U.S. Department of Energy, USDOE, (DE-AC36-08GO28308); U.S. Department of Energy, USDOE; National Renewable Energy Laboratory, NREL","Funding text 1: The material is based upon work supported by the Department of Energy under Award Number DE-AC36-08GO28308 with National Renewable Energy Laboratory.; Funding text 2: The material is based upon work supported by the Department of Energy under Award Number DE-AC36-08GO28308 with National Renewable Energy Laboratory. NREL graciously thanks the Hawaiian Electric Companies for collaborating in this work and providing technical expertise on this important topic.","IEEE Computer Society","Conference paper","Scopus"
"Mehmood K.; Kalpanie Mendis H.V.; Kralevska K.; Heegaard P.E.","Mehmood, Kashif (57224546008); Kalpanie Mendis, H.V. (57195913616); Kralevska, Katina (55321893400); Heegaard, Poul E. (7004577116)","57224546008; 57195913616; 55321893400; 7004577116","Intent-based Network Management and Orchestration for Smart Distribution Grids","2021","2021 28th International Conference on Telecommunications, ICT 2021","13","10.1109/ICT52184.2021.9511519","https://www.scopus.com/pages/publications/85113665327?origin=resultslist","NTNU - Norwegian University of Science and Technology, Department of Information Security and Communication Technology, Trondheim, N-7491, Norway","Mehmood K., NTNU - Norwegian University of Science and Technology, Department of Information Security and Communication Technology, Trondheim, N-7491, Norway; Kalpanie Mendis H.V., NTNU - Norwegian University of Science and Technology, Department of Information Security and Communication Technology, Trondheim, N-7491, Norway; Kralevska K., NTNU - Norwegian University of Science and Technology, Department of Information Security and Communication Technology, Trondheim, N-7491, Norway; Heegaard P.E., NTNU - Norwegian University of Science and Technology, Department of Information Security and Communication Technology, Trondheim, N-7491, Norway","5G technology complements the enabling of communication services for different vertical industries such as smart distribution grids. Automation is an integral and necessary part of the power distribution grid operation and management. This paper postulates a framework by which the smart distribution grid can obtain service-oriented communication services using 5G network slicing and intent-based networking (IBN). IBN provides an interface to service users and network stakeholders to cooperate through a high level abstraction model of service provisioning in a network agnostic manner. The automation and adaptability of the distribution grid are facilitated by using the dynamic and closed-loop mechanism of IBN together with network slicing and network function virtualization for network management and orchestration. We identify the automation parts of the power distribution grid and illustrate the intent processing and its inclusion in the definition of network slice instances, service and network configuration models.  © 2021 IEEE.","","Automation; Electric power transmission networks; Network function virtualization; Network management; Communication service; Grid management; Grid operation; Higher-level abstraction; Network slicing; Networks management; Operation and management; Power distribution grids; Service-oriented communications; Smart distribution grids; 5G mobile communication systems","CINELDI; Centre for Environment-friendly Energy Research, (257626/E20); Norges Forskningsråd","ACKNOWLEDGMENT This paper has been funded by CINELDI - Centre for intelligent electricity distribution, an 8 year Research Centre under the FME-scheme (Centre for Environment-friendly Energy Research, 257626/E20). The authors gratefully acknowledge the financial support from the Research Council of Norway and the CINELDI partners.","Institute of Electrical and Electronics Engineers Inc.","Conference paper","Scopus"
"Vistnes M.; Myhre S.F.; Fosso O.B.; Vadlamudi V.V.","Vistnes, Matias (57821598900); Myhre, Stine F. (57219120929); Fosso, Olav B. (8520792200); Vadlamudi, Vijay V. (55512655700)","57821598900; 57219120929; 8520792200; 55512655700","A Monte Carlo Method for Adequacy Assessment of Cyber-Physical Distribution Systems","2022","2022 17th International Conference on Probabilistic Methods Applied to Power Systems, PMAPS 2022","1","10.1109/PMAPS53380.2022.9810570","https://www.scopus.com/pages/publications/85135076565?origin=resultslist","Norwegian University of Science and Technology, Department of Electric Power Engineering, Trondheim, Norway","Vistnes M., Norwegian University of Science and Technology, Department of Electric Power Engineering, Trondheim, Norway; Myhre S.F., Norwegian University of Science and Technology, Department of Electric Power Engineering, Trondheim, Norway; Fosso O.B., Norwegian University of Science and Technology, Department of Electric Power Engineering, Trondheim, Norway; Vadlamudi V.V., Norwegian University of Science and Technology, Department of Electric Power Engineering, Trondheim, Norway","The behaviour of the distribution system is continuously changing with higher penetration of distributed generation and increased electrification, thus requiring new measures for automation, monitoring and protection of the system. This drive towards a digitalised system is made possible by the utilisation of Information and Communications Technology (ICT), because of which the system is becoming a Cyber-Physical Distribution System (CPDS). Interdependencies arise due to the resulting increased complexity of the system, which need to be analysed from a reliability perspective. This paper presents a novel Monte Carlo Simulation method for quantifying the adequacy of a CPDS, and helps gain a better understanding of the impact of cyber-physical interdependencies on the system adequacy. The proposed methodology is applied in the case study of a modified IEEE 69-bus distribution system.  © 2022 IEEE.","Cyber-Physical Distribution Systems; Cyber-Physical Power Systems; Distribution Systems; Monte Carlo Simulation; Power System Reliability","Cyber Physical System; Electric power system protection; Intelligent systems; Reliability; Cybe-physical distribution system; Cybe-physical power system; Cyber physicals; Distribution systems; Monte Carlo's simulation; MonteCarlo methods; Physical power; Power systems reliability; Monte Carlo methods","CINELDI; Centre for Environment-friendly Energy Research, (257626/E20)","This work is funded by CINELDI - Centre for intelligent electricity distribution, under the FME-scheme (Centre for Environment-friendly Energy Research, 257626/E20).","Institute of Electrical and Electronics Engineers Inc.","Conference paper","Scopus"
"Doshi K.; Harish V.S.K.V.","Doshi, Karan (57226794632); Harish, V.S.K.V. (57027907900)","57226794632; 57027907900","Analysis of a wind-PV battery hybrid renewable energy system for a dc microgrid","2020","Materials Today: Proceedings","34","10.1016/j.matpr.2020.09.194","https://www.scopus.com/pages/publications/85104599828?origin=resultslist","Department of Electrical Engineering, School of Technology, Pandit Deendayal Petroleum University, Gujarat, Gandhinagar, India","Doshi K., Department of Electrical Engineering, School of Technology, Pandit Deendayal Petroleum University, Gujarat, Gandhinagar, India; Harish V.S.K.V., Department of Electrical Engineering, School of Technology, Pandit Deendayal Petroleum University, Gujarat, Gandhinagar, India","Depletion of fossil fuel reserves and GHG emissions from fossil fuel based-centralized power plants has led to an increased interest in the generation of electric power from renewable energy resources such as wind, solar PV and like-wise. In this paper, a simulation based integrated renewable energy system model has been developed using MATLAB/Simulink. The system operates as a DC microgrid, consisting of solar photovoltaic and wind as renewable generators, lithium-ion as battery storage and inductive loads. Developed system works as a fully decarbonized microgrid. SEPIC converter is employed to connect the solar PV generator to the DC microgrid while the wind generator is connected through an AC/DC converter. Battery is connected to the microgrid using a bidirectional converter that shall enable charging as well as discharging so as to match supply with demand. Power flows from the DC bus to the loads and between load and battery as per the availability of renewable power generators. Simulation results for the developed integrated renewable energy system are shown for load parameters of current, voltage and power. Charging and discharging characteristics of the battery energy storage system have also been displayed. © 2020 Elsevier Ltd. All rights reserved.","Battery storage; Microgrid; Renewable energy; Solar photovoltaic; Wind energy","Charging (batteries); Economics; Fossil fuels; Greenhouse gases; Lithium-ion batteries; Proven reserves; Rectifying circuits; Solar power generation; Wind power; Battery storage; Dc micro-grid; Energy systems; GHG emission; Hybrid renewable energies; Integrated renewable energy systems; Microgrid; Renewable energies; Solar photovoltaics; Solar PVs; MATLAB","","","Elsevier Ltd","Conference paper","Scopus"
"Cai W.; Kordabad A.B.; Gros S.","Cai, Wenqi (57223758011); Kordabad, Arash Bahari (57215419563); Gros, Sébastien (55694310100)","57223758011; 57215419563; 55694310100","Energy management in residential microgrid using model predictive control-based reinforcement learning and Shapley value","2023","Engineering Applications of Artificial Intelligence","80","10.1016/j.engappai.2022.105793","https://www.scopus.com/pages/publications/85145775875?origin=resultslist","Department of Engineering Cybernetics, Norwegian University of Science and Technology (NTNU), Høgskoleringen 1, Trondheim, 7491, Norway","Cai W., Department of Engineering Cybernetics, Norwegian University of Science and Technology (NTNU), Høgskoleringen 1, Trondheim, 7491, Norway; Kordabad A.B., Department of Engineering Cybernetics, Norwegian University of Science and Technology (NTNU), Høgskoleringen 1, Trondheim, 7491, Norway; Gros S., Department of Engineering Cybernetics, Norwegian University of Science and Technology (NTNU), Høgskoleringen 1, Trondheim, 7491, Norway","This paper presents an Energy Management (EM) strategy for residential microgrid systems using Model Predictive Control (MPC)-based Reinforcement Learning (RL) and Shapley value. We construct a typical residential microgrid system that considers fluctuating spot-market prices, highly uncertain user demand and renewable generation, and collective peak power penalties. To optimize the benefits for all residential prosumers, the EM problem is formulated as a Cooperative Coalition Game (CCG). The objective is to first find an energy trading policy that reduces the collective economic cost (including spot-market cost and peak-power cost) of the residential coalition, and then to distribute the profits obtained through cooperation to all residents. An MPC-based RL approach, which compensates for the shortcomings of MPC and RL and benefits from the advantages of both, is proposed to reduce the monthly collective cost despite the system uncertainties. To determine the amount of monthly electricity bill each resident should pay, we transfer the cost distribution problem into a profit distribution problem. Then, the Shapley value approach is applied to equitably distribute the profits (i.e., cost savings) gained through cooperation to all residents based on the weighted average of their respective marginal contributions. Finally, simulations are performed on a three-household microgrid system located in Oslo, Norway, to validate the proposed strategy, where a real-world dataset of April 2020 is used. Simulation results show that the proposed MPC-based RL approach could effectively reduce the long-term economic cost by about 17.5%, and the Shapley value method provides a solution for allocating the collective bills fairly. © 2022 The Author(s)","Cooperative coalition game (CCG); Energy management(EM); Microgrid (MG); Model predictive control (MPC); Profit distribution; Reinforcement learning (RL); Shapley value","Commerce; Cost reduction; Electric power distribution; Energy management; Game theory; Housing; Learning systems; Predictive control systems; Profitability; Reinforcement learning; Coalition game; Cooperative coalition game; Microgrid; Model predictive control; Model-predictive control; Profit distributions; Reinforcement learning; Reinforcement learnings; Shapley value; Model predictive control","Norges Forskningsråd","This work was funded by the Research Council of Norway (RCN) project “Safe Reinforcement Learning using MPC” (SARLEM). ","Elsevier Ltd","Article","Scopus"
"Alam M.; Kumar K.; Dutta V.","Alam, Mohd (57199298046); Kumar, Kuldeep (56567195000); Dutta, Viresh (7003730142)","57199298046; 56567195000; 7003730142","Analysis of solar photovoltaic-battery system for off-grid DC load application","2021","International Transactions on Electrical Energy Systems","17","10.1002/2050-7038.12707","https://www.scopus.com/pages/publications/85096802939?origin=resultslist","Photovoltaic Laboratory, Centre for Energy Studies, Indian Institute of Technology Delhi, New Delhi, India","Alam M., Photovoltaic Laboratory, Centre for Energy Studies, Indian Institute of Technology Delhi, New Delhi, India; Kumar K.; Dutta V.","Objective: Applications of the sensors are inevitable for measurement and data monitoring in any systems under operation. Powering the sensors in remote working conditions is a challenging issue especially where conventional way of electrification such as main grid is inaccessible or unavailable. Renewable power source such as photovoltaic could be an economical, clean and effective solution to meet the sensors load demand in remote operating conditions. A sensor load for measuring the quality and depth of water in the Yamuna River, Delhi, India is considered. However, energy storage is another important aspect in such type of renewable load application due to intermittency involved with generation. Present study gives a feasibility analysis of solar photovoltaic-battery system for the remote sensor load application. Method: Two configurations of photovoltaic-battery storage system are considered for selecting the best possible configuration based on techno-economic. HOMER simulation tool is used for the cost and sizing optimization of photovoltaic-battery system. On the basis of sizing evaluation, a MATLAB simulation study is also performed for integration of photovoltaic generator, battery and sensor loads. Result: On the basis of sizing evaluation photovoltaic and lead-acid battery capacity is found to be 194 Wp and 2 kWh, respectively. However, better charging/discharging characteristics of lithium-ion battery leads to lower required capacity for photovoltaic generator ≈120 Wp. Therefore, photovoltaic-lithium ion battery is most appropriate option considering the sizing of generator and storage medium. Conclusion: A comparative study between the photovoltaic with two energy storage mediums i.e. lead-acid and lithium-ion was performed on the basis of yearly performance and economics. Lithium-ion battery shows superior performance over lead-acid battery considering its better charging and discharging characteristics. The sizing of the photovoltaic generator was found lower with lithium-ion configuration compared to the lead-acid battery. © 2020 John Wiley & Sons Ltd","DC load; lead-acid; lithium-ion; off-grid; photovoltaic","Charging (batteries); Digital storage; Economics; Energy storage; Ions; Lithium-ion batteries; MATLAB; Monitoring; Battery storage system; Charging/discharging; Comparative studies; Discharging characteristics; Feasibility analysis; Lithium ion configuration; Operating condition; Solar photovoltaics; Lead acid batteries","Indo‐US Science & Technology Forum, (MI01711, RP03472); Indo-US Science and Technology Forum, IUSSTF","Funding text 1: Authors are extremely thankful to Indo‐US Science & Technology Forum (IUSSTF) project entitled “Energy Harvesting System for Integrated Low‐cost water sensors for Real Time River Water Monitoring and Decision Making (Project no: RP03472, subproject no: MI01711)” to carry out this research work. ; Funding text 2: Authors are extremely thankful to Indo-US Science & Technology Forum (IUSSTF) project entitled ?Energy Harvesting System for Integrated Low-cost water sensors for Real Time River Water Monitoring and Decision Making (Project no: RP03472, subproject no: MI01711)? to carry out this research work.","John Wiley and Sons Ltd","Article","Scopus"
"Sandell S.; Bjerkehagen D.; Birkeland B.; Sperstad I.B.","Sandell, Susanne (57216550597); Bjerkehagen, Daniel (57848905400); Birkeland, Bjørn (57967676700); Sperstad, Iver Bakken (24282176000)","57216550597; 57848905400; 57967676700; 24282176000","Dataset for a Norwegian medium and low voltage power distribution system with industrial loads","2023","Data in Brief","14","10.1016/j.dib.2023.109121","https://www.scopus.com/pages/publications/85152096575?origin=resultslist","SINTEF Energy Research, Trondheim, Norway; Norgesnett AS, Fredrikstad, Norway","Sandell S., SINTEF Energy Research, Trondheim, Norway; Bjerkehagen D., SINTEF Energy Research, Trondheim, Norway; Birkeland B., Norgesnett AS, Fredrikstad, Norway; Sperstad I.B., SINTEF Energy Research, Trondheim, Norway","This article presents a dataset for a Norwegian industrial medium voltage (MV) and low voltage (LV) electric power distribution grid with load time series. The raw dataset was collected in collaboration with the Norwegian distribution grid company (DSO1) Norgesnett as part of a pilot project in the Norwegian research centre CINELDI and was later anonymized and simplified into a secondary dataset, presented here. The load dataset comprises over three years of measurements of hourly load demand from 45 grid customers in the time period 2019-03-01 to 2022-03-16, collected from smart meters installed with the customers. The grid data comprises 2 radials of the distribution grid, collected from the network information system of the DSO. The data was anonymized and simplified. The dataset can be used for stochastic load modelling, analysing the grid's need for flexibility and power flow analyses for grid planning purposes. © 2023 The Author(s)","Active distribution grid planning; Flexibility; Grid customers; Grid data; Load data","Electric load flow; Sales; Stochastic systems; Active distribution grid planning; Active distributions; Distribution grid; Distribution grid planning; Flexibility; Grid customer; Grid data; Load data; Low-voltage power distribution systems; Medium voltage; Electric power distribution","CINELDI; Centre for Environment-friendly Energy Research, (257626/E20); ChiNoZen, (2019YFE0104900); Norges Forskningsråd","This work is funded by CINELDI - Centre for intelligent electricity distribution, an 8-year Research Centre under the FME-scheme (Centre for Environment-friendly Energy Research, 257626/E20 ). The authors gratefully acknowledge the financial support from the Research Council of Norway and the CINELDI partners. The work is also funded by ChiNoZen - a Chinese-Norwegian collaboration project (Grant No. 2019YFE0104900 ). Norgesnett is acknowledged for providing data and for explanations relating to the data. The authors thank Robert Grindborg Karlsen for discussion of and collaboration on related work.","Elsevier Inc.","Data paper","Scopus"
"Das D.; Hossain M.J.; Mishra S.; Singh B.","Das, Dhiman (57212306110); Hossain, M. Jahangir (57209871691); Mishra, Sukumar (56606361700); Singh, Bhim (7405638726)","57212306110; 57209871691; 56606361700; 7405638726","Bidirectional Power Sharing of Modular DABs to Improve Voltage Stability in DC Microgrids","2022","IEEE Transactions on Industry Applications","51","10.1109/TIA.2022.3144653","https://www.scopus.com/pages/publications/85123699854?origin=resultslist","Department of Electrical Engineering, Indian Institute of Technology Delhi, New Delhi, India; School of Electrical and Data Engineering, University of Technology, Sydney, NSW, Australia","Das D., Department of Electrical Engineering, Indian Institute of Technology Delhi, New Delhi, India; Hossain M.J., School of Electrical and Data Engineering, University of Technology, Sydney, NSW, Australia; Mishra S., Department of Electrical Engineering, Indian Institute of Technology Delhi, New Delhi, India; Singh B., Department of Electrical Engineering, Indian Institute of Technology Delhi, New Delhi, India","The dual active bridge (DAB) converters have the capability of handling high power in compact form and it is one of the key elements for interconnecting different dc microgrid clusters. A DAB also offers bidirectional power transfer with galvanic isolation between two power buses of similar or different voltage levels, i.e., low voltage and high voltage buses. In microgrid applications, bus voltage regulation is necessary for an uninterrupted power flow and reliable operation of dc microgrids. Due to the galvanic isolation and modularity nature of a DAB, the output can be easily interconnected for efficient and reliable power sharing. In this article, taking the advantage of modularity property of the DAB, an efficient and improved power sharing scheme is developed to stabilize the bus voltage in microgrid applications. A robust bidirectional power sharing control strategy is developed between DABs from different high voltage buses to low voltage buses that improves the voltage stability. An advanced supervisory controller is designed by considering the nonlinearity and uncertainty that ensures stable dc bus voltage and reliable power sharing among DABs under different operating conditions. The controller is validated theoretically and a small-scale laboratory prototype is developed. The concept is verified experimentally at different possible scenarios. From theoretical and experimental results, it is found that the proposed DAB control provides excellent performance in terms of power sharing, dc-bus voltage regulation and power quality.  © 1972-2012 IEEE.","DC-bus voltage regulation and supervisory control; dual active bridge (DAB); microgrid; power sharing","Electric load flow; Energy transfer; HVDC power transmission; Power control; Quality control; Voltage regulators; Dc micro-grid; DC-bus voltage regulation and supervisory control; DC-bus voltages; Dual active bridge; Dual active bridges; Galvanic isolation; Microgrid; Power sharing; Regulation control; Supervisory control; Controllers","","","Institute of Electrical and Electronics Engineers Inc.","Article","Scopus"
"Pierre B.J.; Elkhatib M.E.; Hoke A.","Pierre, Brian J. (55511009200); Elkhatib, Mohamed E. (57205619674); Hoke, Andy (53984186800)","55511009200; 57205619674; 53984186800","Photovoltaic Inverter Momentary Cessation: Recovery Process is Key","2019","Conference Record of the IEEE Photovoltaic Specialists Conference","12","10.1109/PVSC40753.2019.8981154","https://www.scopus.com/pages/publications/85081601064?origin=resultslist","Sandia National Laboratories, Albuquerque, NM, United States; SC Electric Company, Chicago, IL, United States; National Renewable Energy Laboratory, Golden, CO, United States","Pierre B.J., Sandia National Laboratories, Albuquerque, NM, United States; Elkhatib M.E., SC Electric Company, Chicago, IL, United States; Hoke A., National Renewable Energy Laboratory, Golden, CO, United States","Momentary cessation refers to an inverter control mode. When the inverter terminal voltage falls below (or exceeds) a certain level, the inverter ceases to output any current, but attempts to maintain (or quickly regain) phase-locked loop synchronization to allow for quick reinjection of current when the voltage recovers to a certain point. This paper presents a photovoltaic (PV) momentary cessation model developed in PSS/E. Simulations are presented for a high voltage transmission line fault contingency in the Hawaiian island of Oahu power system on a validated PSS/E model, modified to include a custom distributed PV inverter model, and different near-future distributed PV penetration levels. Simulations for the island power system include different penetration levels of PV, and different recovery times (ramp rates and delays) after momentary cessation. The results indicate that during low voltage events, such as faults, momentary cessation can produce severe under frequency events, causing significant load shed and shortly thereafter, in some cases, over frequency events that cause generation to trip offline. The problem is exacerbated with higher penetration levels of PV. If momentary cessation is used (as is typically the case for distribution-connected resources), the recovery process after momentary cessation should be carefully considered to minimize impacts to bulk power system stability. © 2019 IEEE.","Frequency control; inverter control; momentary cessation; photovoltaic; PV; smart inverter","Electric frequency control; Electric power transmission; Recovery; System stability; Bulk power systems; High voltage transmission lines; Inverter control; Island power systems; momentary cessation; Photovoltaic; Photovoltaic inverters; Smart inverters; Electric inverters","U.S. Department of Energy, USDOE; National Nuclear Security Administration, NNSA, (DE-NA0003525); National Nuclear Security Administration, NNSA","Sandia National Laboratories is a multimission laboratory managed and operated by National Technology and Engineering Solutions of Sandia, LLC, a wholly owned subsidiary of Honeywell International, Inc., for the U.S. Department of Energy’s National Nuclear Security Administration under contract DE-NA0003525. The views expressed in the article do not necessarily represent the views of the U.S. Department of Energy or the United States Government. SAND2019-6247 C.","Institute of Electrical and Electronics Engineers Inc.","Conference paper","Scopus"
"Fayyazi M.; Abdoos M.; Phan D.; Golafrouz M.; Jalili M.; Jazar R.N.; Langari R.; Khayyam H.","Fayyazi, Mojgan (57218481711); Abdoos, Monireh (24483069000); Phan, Duong (57212092283); Golafrouz, Mohsen (15062868300); Jalili, Mahdi (22035084800); Jazar, Reza N. (10242197000); Langari, Reza (7006275578); Khayyam, Hamid (26422988300)","57218481711; 24483069000; 57212092283; 15062868300; 22035084800; 10242197000; 7006275578; 26422988300","Real-time self-adaptive Q-learning controller for energy management of conventional autonomous vehicles","2023","Expert Systems with Applications","47","10.1016/j.eswa.2023.119770","https://www.scopus.com/pages/publications/85150026053?origin=resultslist","School of Engineering, RMIT University, Melbourne, 3083, Victoria, Australia; Faculty of Computer Science and Engineering, Shahid Beheshti University (SBU), Tehran, 1983969411, Iran; Mechanical Engineering Institute, Vietnam Maritime University, Haiphong, 180000, Viet Nam; Engineering Technology and Industrial Distribution, Texas A&M University, TAMU, 3367, United States","Fayyazi M., School of Engineering, RMIT University, Melbourne, 3083, Victoria, Australia; Abdoos M., Faculty of Computer Science and Engineering, Shahid Beheshti University (SBU), Tehran, 1983969411, Iran; Phan D., Mechanical Engineering Institute, Vietnam Maritime University, Haiphong, 180000, Viet Nam; Golafrouz M., School of Engineering, RMIT University, Melbourne, 3083, Victoria, Australia; Jalili M., School of Engineering, RMIT University, Melbourne, 3083, Victoria, Australia; Jazar R.N., School of Engineering, RMIT University, Melbourne, 3083, Victoria, Australia; Langari R., Engineering Technology and Industrial Distribution, Texas A&M University, TAMU, 3367, United States; Khayyam H., School of Engineering, RMIT University, Melbourne, 3083, Victoria, Australia","Reducing emissions and energy consumption of autonomous vehicles is critical in the modern era. This paper presents an intelligent energy management system based on Reinforcement Learning (RL) for conventional autonomous vehicles. Furthermore, in order to improve the efficiency, a new exploration strategy is proposed to replace the traditional decayed ε-greedy strategy in the Q-learning algorithm associated with RL. Unlike traditional Q-learning algorithms, the proposed self-adaptive Q-learning (SAQ-learning) can be applied in real-time. The learning capability of the controllers can help the vehicle deal with unknown situations in real-time. Numerical simulations show that compared to other controllers, Q-learning and SAQ-learning controllers can generate the desired engine torque based on the vehicle road power demand and control the air/fuel ratio by changing the throttle angle efficiently in real-time. Also, the proposed real-time SAQ-learning is shown to improve the operational time by 23% compared to standard Q-learning. Our simulations reveal the effectiveness of the proposed control system compared to other methods, namely dynamic programming and fuzzy logic methods. © 2023 Elsevier Ltd","Artificial intelligence; Autonomous vehicle; Control strategy; Intelligent energy management; Machine learning control; Reinforcement learning controller","Autonomous vehicles; Control system synthesis; Controllers; Dynamic programming; Energy management; Energy management systems; Energy utilization; Fuzzy logic; Learning algorithms; Learning systems; Autonomous Vehicles; Control strategies; Intelligent energy management; Learning control; Learning controllers; Machine learning control; Machine-learning; Q-learning; Reinforcement learning controller; Reinforcement learnings; Reinforcement learning","","","Elsevier Ltd","Article","Scopus"
"Abooshahab M.A.; Hovd M.","Abooshahab, Mohammad Ali (57193918929); Hovd, Morten (6701690859)","57193918929; 6701690859","Distributed H∞Filtering for Linear and Nonlinear Systems","2021","CCTA 2021 - 5th IEEE Conference on Control Technology and Applications","1","10.1109/CCTA48906.2021.9659051","https://www.scopus.com/pages/publications/85124794907?origin=resultslist","Norwegian University of Science and Technology, Department of Engineering Cybernetics, Trondheim, Norway","Abooshahab M.A., Norwegian University of Science and Technology, Department of Engineering Cybernetics, Trondheim, Norway; Hovd M., Norwegian University of Science and Technology, Department of Engineering Cybernetics, Trondheim, Norway","This paper develops a fully distributed approach for implementing H∞ filtering over multi-agent networked systems. This is obtained by using diffusion techniques for the fusion of local filtering operations to enforce cooperation between agents and achieve a network-wide cohesive filtering operation. More importantly, we propose a diffusion-based algorithm which uses only locally observable states. Furthermore, the work includes the information formulation of the derived filtering framework. This information formulation not only provides the basis for the establishment of observability conditions but also allows for the extension of the derived filtering framework to nonlinear systems via the use of the unscented transform. Finally, the effectiveness of the derived estimation framework is demonstrated in two simulation examples.  © 2021 IEEE.","","Information filtering; Nonlinear systems; Observability; Condition; Distributed approaches; Filtering framework; Filtering operations; H∞ filtering; Linear and nonlinear systems; Local filtering; Multi agent; Networked systems; Unscented transform; Multi agent systems","","","Institute of Electrical and Electronics Engineers Inc.","Conference paper","Scopus"
